effective_date,v8_local_industry_id,v8_local_industry_name,v8_parent_id,v8_parent_name,v7_sw_l1_code,v7_sw_l1_name,v7_parent_code,v7_parent_name,src,shared_symbol_count,v8_symbol_count,v7_symbol_count,jaccard_score,coverage_vs_v8,coverage_vs_v7,candidate_rank,best_match_flag,mapping_type,manual_review_flag,decision_reason
2010-02-26,850326.SI,850326.SI,,,,,,,SW2021,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850339.SI,850339.SI,,,,,,,SW2014,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850339.SI,850339.SI,,,,,,,SW2021,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850344.SI,850344.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850344.SI,850344.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850521.SI,850521.SI,,,,,,,SW2014,0,7,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850521.SI,850521.SI,,,,,,,SW2021,0,7,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850772.SI,850772.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850772.SI,850772.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850781.SI,850781.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850781.SI,850781.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850783.SI,850783.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850783.SI,850783.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850853.SI,850853.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850853.SI,850853.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850861.SI,850861.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,850861.SI,850861.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851151.SI,851151.SI,,,,,,,SW2014,0,3,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851151.SI,851151.SI,,,,,,,SW2021,0,3,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851246.SI,851246.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851246.SI,851246.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851282.SI,851282.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851282.SI,851282.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851438.SI,851438.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851438.SI,851438.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851523.SI,851523.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851523.SI,851523.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
