asof_date,src,v8_local_industry_id,v8_local_industry_name,v8_parent_id,v8_parent_name,v7_sw_l1_code,v7_sw_l1_name,v7_parent_code,v7_parent_name,mapping_type,manual_review_flag,shared_symbol_count,v8_symbol_count,v7_symbol_count,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-05-15,SW2014,850711.SI,850711.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,24,28,614,0.038835,0.857143,0.039088,high_v8_coverage_single_parent
2026-05-15,SW2014,850713.SI,850713.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,19,28,614,0.030498,0.678571,0.030945,usable_parent_match
2026-05-15,SW2014,850715.SI,850715.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,18,23,614,0.029079,0.782609,0.029316,usable_parent_match
2026-05-15,SW2014,850716.SI,850716.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,73,89,614,0.115873,0.820225,0.118893,usable_parent_match
2026-05-15,SW2014,850721.SI,850721.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,14,18,614,0.022654,0.777778,0.022801,usable_parent_match
2026-05-15,SW2014,850723.SI,850723.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,4,5,614,0.006504,0.8,0.006515,usable_parent_match
2026-05-15,SW2014,850725.SI,850725.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,56,67,614,0.0896,0.835821,0.091205,usable_parent_match
2026-05-15,SW2014,850726.SI,850726.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,11,14,614,0.017828,0.785714,0.017915,usable_parent_match
2026-05-15,SW2014,850727.SI,850727.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,111,154,614,0.16895,0.720779,0.180782,usable_parent_match
2026-05-15,SW2014,850728.SI,850728.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,15,20,614,0.024233,0.75,0.02443,usable_parent_match
2026-05-15,SW2014,850731.SI,850731.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,54,80,614,0.084375,0.675,0.087948,usable_parent_match
2026-05-15,SW2014,850741.SI,850741.SI,,,801730.SI,电气设备,0,,ONE_TO_ONE,0,27,31,421,0.063529,0.870968,0.064133,high_v8_coverage_single_parent
2026-05-15,SW2014,850751.SI,850751.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,77,101,614,0.12069,0.762376,0.125407,usable_parent_match
2026-05-15,SW2014,850771.SI,850771.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,19,21,614,0.030844,0.904762,0.030945,high_v8_coverage_single_parent
2026-05-15,SW2014,850772.SI,850772.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,11,11,614,0.017915,1.0,0.017915,high_v8_coverage_single_parent
2026-05-15,SW2014,850781.SI,850781.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,19,20,614,0.030894,0.95,0.030945,high_v8_coverage_single_parent
2026-05-15,SW2014,850782.SI,850782.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,27,29,614,0.043831,0.931034,0.043974,high_v8_coverage_single_parent
2026-05-15,SW2014,850783.SI,850783.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,10,12,614,0.016234,0.833333,0.016287,usable_parent_match
2026-05-15,SW2014,850784.SI,850784.SI,,,801890.SI,机械设备,0,,ONE_TO_ONE,0,25,25,614,0.040717,1.0,0.040717,high_v8_coverage_single_parent
2026-05-15,SW2014,850812.SI,850812.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,28,30,514,0.054264,0.933333,0.054475,high_v8_coverage_single_parent
2026-05-15,SW2014,850813.SI,850813.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,28,32,514,0.054054,0.875,0.054475,high_v8_coverage_single_parent
2026-05-15,SW2014,850814.SI,850814.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,52,54,514,0.100775,0.962963,0.101167,high_v8_coverage_single_parent
2026-05-15,SW2014,850815.SI,850815.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,35,35,514,0.068093,1.0,0.068093,high_v8_coverage_single_parent
2026-05-15,SW2014,850817.SI,850817.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,13,14,514,0.025243,0.928571,0.025292,high_v8_coverage_single_parent
2026-05-15,SW2014,850818.SI,850818.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,25,25,514,0.048638,1.0,0.048638,high_v8_coverage_single_parent
2026-05-15,SW2014,850822.SI,850822.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,46,46,514,0.089494,1.0,0.089494,high_v8_coverage_single_parent
2026-05-15,SW2014,850823.SI,850823.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,19,29,514,0.03626,0.655172,0.036965,usable_parent_match
2026-05-15,SW2014,850831.SI,850831.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,51,63,514,0.096958,0.809524,0.099222,usable_parent_match
2026-05-15,SW2014,850832.SI,850832.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,34,46,514,0.064639,0.73913,0.066148,usable_parent_match
2026-05-15,SW2014,850833.SI,850833.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,26,30,514,0.050193,0.866667,0.050584,high_v8_coverage_single_parent
2026-05-15,SW2014,850841.SI,850841.SI,,,801080.SI,电子,0,,MANUAL_REVIEW,1,50,98,514,0.088968,0.510204,0.097276,low_overlap
2026-05-15,SW2014,850853.SI,850853.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,11,11,514,0.021401,1.0,0.021401,high_v8_coverage_single_parent
2026-05-15,SW2014,850854.SI,850854.SI,,,801080.SI,电子,0,,ONE_TO_ONE,0,88,98,514,0.167939,0.897959,0.171206,high_v8_coverage_single_parent
