symbol,exchange,missing_date,missing_type
300148,,2025-12-16,GAP
300148,,2025-12-17,GAP
300148,,2025-12-18,GAP
300148,,2025-12-19,GAP
300148,,2025-12-22,GAP
300149,,2025-11-28,GAP
300149,,2025-12-01,GAP
300149,,2025-12-02,GAP
300149,,2025-12-03,GAP
300149,,2025-12-04,GAP
300149,,2025-12-05,GAP
300149,,2025-12-08,GAP
300149,,2025-12-09,GAP
300149,,2025-12-10,GAP
300149,,2025-12-11,GAP
300149,,2025-12-12,GAP
300149,,2025-12-15,GAP
300149,,2025-12-16,GAP
300149,,2025-12-17,GAP
300149,,2025-12-18,GAP
300149,,2025-12-19,GAP
300149,,2025-12-22,GAP
300150,,2025-11-28,GAP
300150,,2025-12-01,GAP
300150,,2025-12-02,GAP
300150,,2025-12-03,GAP
300150,,2025-12-04,GAP
300150,,2025-12-05,GAP
300150,,2025-12-08,GAP
300150,,2025-12-09,GAP
300150,,2025-12-10,GAP
300150,,2025-12-11,GAP
300150,,2025-12-12,GAP
300150,,2025-12-15,GAP
300150,,2025-12-16,GAP
300150,,2025-12-17,GAP
300150,,2025-12-18,GAP
300150,,2025-12-19,GAP
300150,,2025-12-22,GAP
300151,,2025-11-28,GAP
300151,,2025-12-01,GAP
300151,,2025-12-02,GAP
300151,,2025-12-03,GAP
300151,,2025-12-04,GAP
300151,,2025-12-05,GAP
300151,,2025-12-08,GAP
300151,,2025-12-09,GAP
300151,,2025-12-10,GAP
300151,,2025-12-11,GAP
300151,,2025-12-12,GAP
300151,,2025-12-15,GAP
300151,,2025-12-16,GAP
300151,,2025-12-17,GAP
300151,,2025-12-18,GAP
300151,,2025-12-19,GAP
300151,,2025-12-22,GAP
300152,,2025-11-28,GAP
300152,,2025-12-01,GAP
300152,,2025-12-02,GAP
300152,,2025-12-03,GAP
300152,,2025-12-04,GAP
300152,,2025-12-05,GAP
300152,,2025-12-08,GAP
300152,,2025-12-09,GAP
300152,,2025-12-10,GAP
300152,,2025-12-11,GAP
300152,,2025-12-12,GAP
300152,,2025-12-15,GAP
300152,,2025-12-16,GAP
300152,,2025-12-17,GAP
300152,,2025-12-18,GAP
300152,,2025-12-19,GAP
300152,,2025-12-22,GAP
300153,,2025-11-28,GAP
300153,,2025-12-01,GAP
300153,,2025-12-02,GAP
300153,,2025-12-03,GAP
300153,,2025-12-04,GAP
300153,,2025-12-05,GAP
300153,,2025-12-08,GAP
300153,,2025-12-09,GAP
300153,,2025-12-10,GAP
300153,,2025-12-11,GAP
300153,,2025-12-12,GAP
300153,,2025-12-15,GAP
300153,,2025-12-16,GAP
300153,,2025-12-17,GAP
300153,,2025-12-18,GAP
300153,,2025-12-19,GAP
300153,,2025-12-22,GAP
300154,,2025-11-28,GAP
300154,,2025-12-01,GAP
300154,,2025-12-02,GAP
300154,,2025-12-03,GAP
300154,,2025-12-04,GAP
300154,,2025-12-05,GAP
300154,,2025-12-08,GAP
300154,,2025-12-09,GAP
300154,,2025-12-10,GAP
300154,,2025-12-11,GAP
300154,,2025-12-12,GAP
300154,,2025-12-15,GAP
300154,,2025-12-16,GAP
300154,,2025-12-17,GAP
300154,,2025-12-18,GAP
300154,,2025-12-19,GAP
300154,,2025-12-22,GAP
300155,,2025-11-28,GAP
300155,,2025-12-01,GAP
300155,,2025-12-02,GAP
300155,,2025-12-03,GAP
300155,,2025-12-04,GAP
300155,,2025-12-05,GAP
300155,,2025-12-08,GAP
300155,,2025-12-09,GAP
300155,,2025-12-10,GAP
300155,,2025-12-11,GAP
300155,,2025-12-12,GAP
300155,,2025-12-15,GAP
300155,,2025-12-16,GAP
300155,,2025-12-17,GAP
300155,,2025-12-18,GAP
300155,,2025-12-19,GAP
300155,,2025-12-22,GAP
300157,,2025-11-28,GAP
300157,,2025-12-01,GAP
300157,,2025-12-02,GAP
300157,,2025-12-03,GAP
300157,,2025-12-04,GAP
300157,,2025-12-05,GAP
300157,,2025-12-08,GAP
300157,,2025-12-09,GAP
300157,,2025-12-10,GAP
300157,,2025-12-11,GAP
300157,,2025-12-12,GAP
300157,,2025-12-15,GAP
300157,,2025-12-16,GAP
300157,,2025-12-17,GAP
300157,,2025-12-18,GAP
300157,,2025-12-19,GAP
300157,,2025-12-22,GAP
300158,,2025-11-28,GAP
300158,,2025-12-01,GAP
300158,,2025-12-02,GAP
300158,,2025-12-03,GAP
300158,,2025-12-04,GAP
300158,,2025-12-05,GAP
300158,,2025-12-08,GAP
300158,,2025-12-09,GAP
300158,,2025-12-10,GAP
300158,,2025-12-11,GAP
300158,,2025-12-12,GAP
300158,,2025-12-15,GAP
300158,,2025-12-16,GAP
300158,,2025-12-17,GAP
300158,,2025-12-18,GAP
300158,,2025-12-19,GAP
300158,,2025-12-22,GAP
300159,,2025-11-28,GAP
300159,,2025-12-01,GAP
300159,,2025-12-02,GAP
300159,,2025-12-03,GAP
300159,,2025-12-04,GAP
300159,,2025-12-05,GAP
300159,,2025-12-08,GAP
300159,,2025-12-09,GAP
300159,,2025-12-10,GAP
300159,,2025-12-11,GAP
300159,,2025-12-12,GAP
300159,,2025-12-15,GAP
300159,,2025-12-16,GAP
300159,,2025-12-17,GAP
300159,,2025-12-18,GAP
300159,,2025-12-19,GAP
300159,,2025-12-22,GAP
300160,,2025-11-28,GAP
300160,,2025-12-01,GAP
300160,,2025-12-02,GAP
300160,,2025-12-03,GAP
300160,,2025-12-04,GAP
300160,,2025-12-05,GAP
300160,,2025-12-08,GAP
300160,,2025-12-09,GAP
300160,,2025-12-10,GAP
300160,,2025-12-11,GAP
300160,,2025-12-12,GAP
300160,,2025-12-15,GAP
300160,,2025-12-16,GAP
300160,,2025-12-17,GAP
300160,,2025-12-18,GAP
300160,,2025-12-19,GAP
300160,,2025-12-22,GAP
300161,,2025-11-28,GAP
300161,,2025-12-01,GAP
300161,,2025-12-02,GAP
300161,,2025-12-03,GAP
300161,,2025-12-04,GAP
300161,,2025-12-05,GAP
300161,,2025-12-08,GAP
300161,,2025-12-09,GAP
300161,,2025-12-10,GAP
300161,,2025-12-11,GAP
300161,,2025-12-12,GAP
300161,,2025-12-15,GAP
300161,,2025-12-16,GAP
300161,,2025-12-17,GAP
300161,,2025-12-18,GAP
300161,,2025-12-19,GAP
300161,,2025-12-22,GAP
300162,,2025-11-28,GAP
300162,,2025-12-01,GAP
300162,,2025-12-02,GAP
300162,,2025-12-03,GAP
300162,,2025-12-04,GAP
300162,,2025-12-05,GAP
300162,,2025-12-08,GAP
300162,,2025-12-09,GAP
300162,,2025-12-10,GAP
300162,,2025-12-11,GAP
300162,,2025-12-12,GAP
300162,,2025-12-15,GAP
300162,,2025-12-16,GAP
300162,,2025-12-17,GAP
300162,,2025-12-18,GAP
300162,,2025-12-19,GAP
300162,,2025-12-22,GAP
300163,,2025-11-28,GAP
300163,,2025-12-01,GAP
300163,,2025-12-02,GAP
300163,,2025-12-03,GAP
300163,,2025-12-04,GAP
300163,,2025-12-05,GAP
300163,,2025-12-08,GAP
300163,,2025-12-09,GAP
300163,,2025-12-10,GAP
300163,,2025-12-11,GAP
300163,,2025-12-12,GAP
300163,,2025-12-15,GAP
300163,,2025-12-16,GAP
300163,,2025-12-17,GAP
300163,,2025-12-18,GAP
300163,,2025-12-19,GAP
300163,,2025-12-22,GAP
300164,,2025-11-28,GAP
300164,,2025-12-01,GAP
300164,,2025-12-02,GAP
300164,,2025-12-03,GAP
300164,,2025-12-04,GAP
300164,,2025-12-05,GAP
300164,,2025-12-08,GAP
300164,,2025-12-09,GAP
300164,,2025-12-10,GAP
300164,,2025-12-11,GAP
300164,,2025-12-12,GAP
300164,,2025-12-15,GAP
300164,,2025-12-16,GAP
300164,,2025-12-17,GAP
300164,,2025-12-18,GAP
300164,,2025-12-19,GAP
300164,,2025-12-22,GAP
300165,,2025-11-28,GAP
300165,,2025-12-01,GAP
300165,,2025-12-02,GAP
300165,,2025-12-03,GAP
300165,,2025-12-04,GAP
300165,,2025-12-05,GAP
300165,,2025-12-08,GAP
300165,,2025-12-09,GAP
300165,,2025-12-10,GAP
300165,,2025-12-11,GAP
300165,,2025-12-12,GAP
300165,,2025-12-15,GAP
300165,,2025-12-16,GAP
300165,,2025-12-17,GAP
300165,,2025-12-18,GAP
300165,,2025-12-19,GAP
300165,,2025-12-22,GAP
300166,,2025-11-28,GAP
300166,,2025-12-01,GAP
300166,,2025-12-02,GAP
300166,,2025-12-03,GAP
300166,,2025-12-04,GAP
300166,,2025-12-05,GAP
300166,,2025-12-08,GAP
300166,,2025-12-09,GAP
300166,,2025-12-10,GAP
300166,,2025-12-11,GAP
300166,,2025-12-12,GAP
300166,,2025-12-15,GAP
300166,,2025-12-16,GAP
300166,,2025-12-17,GAP
300166,,2025-12-18,GAP
300166,,2025-12-19,GAP
300166,,2025-12-22,GAP
300167,,2025-11-28,GAP
300167,,2025-12-01,GAP
300167,,2025-12-02,GAP
300167,,2025-12-03,GAP
300167,,2025-12-04,GAP
300167,,2025-12-05,GAP
300167,,2025-12-08,GAP
300167,,2025-12-09,GAP
300167,,2025-12-10,GAP
300167,,2025-12-11,GAP
300167,,2025-12-12,GAP
300167,,2025-12-15,GAP
300167,,2025-12-16,GAP
300167,,2025-12-17,GAP
300167,,2025-12-18,GAP
300167,,2025-12-19,GAP
300167,,2025-12-22,GAP
300168,,2025-11-28,GAP
300168,,2025-12-01,GAP
300168,,2025-12-02,GAP
300168,,2025-12-03,GAP
300168,,2025-12-04,GAP
300168,,2025-12-05,GAP
300168,,2025-12-08,GAP
300168,,2025-12-09,GAP
300168,,2025-12-10,GAP
300168,,2025-12-11,GAP
300168,,2025-12-12,GAP
300168,,2025-12-15,GAP
300168,,2025-12-16,GAP
300168,,2025-12-17,GAP
300168,,2025-12-18,GAP
300168,,2025-12-19,GAP
300168,,2025-12-22,GAP
300169,,2025-11-28,GAP
300169,,2025-12-01,GAP
300169,,2025-12-02,GAP
300169,,2025-12-03,GAP
300169,,2025-12-04,GAP
300169,,2025-12-05,GAP
300169,,2025-12-08,GAP
300169,,2025-12-09,GAP
300169,,2025-12-10,GAP
300169,,2025-12-11,GAP
300169,,2025-12-12,GAP
300169,,2025-12-15,GAP
300169,,2025-12-16,GAP
300169,,2025-12-17,GAP
300169,,2025-12-18,GAP
300169,,2025-12-19,GAP
300169,,2025-12-22,GAP
300170,,2025-11-28,GAP
300170,,2025-12-01,GAP
300170,,2025-12-02,GAP
300170,,2025-12-03,GAP
300170,,2025-12-04,GAP
300170,,2025-12-05,GAP
300170,,2025-12-08,GAP
300170,,2025-12-09,GAP
300170,,2025-12-10,GAP
300170,,2025-12-11,GAP
300170,,2025-12-12,GAP
300170,,2025-12-15,GAP
300170,,2025-12-16,GAP
300170,,2025-12-17,GAP
300170,,2025-12-18,GAP
300170,,2025-12-19,GAP
300170,,2025-12-22,GAP
300171,,2025-11-28,GAP
300171,,2025-12-01,GAP
300171,,2025-12-02,GAP
300171,,2025-12-03,GAP
300171,,2025-12-04,GAP
300171,,2025-12-05,GAP
300171,,2025-12-08,GAP
300171,,2025-12-09,GAP
300171,,2025-12-10,GAP
300171,,2025-12-11,GAP
300171,,2025-12-12,GAP
300171,,2025-12-15,GAP
300171,,2025-12-16,GAP
300171,,2025-12-17,GAP
300171,,2025-12-18,GAP
300171,,2025-12-19,GAP
300171,,2025-12-22,GAP
300172,,2025-11-28,GAP
300172,,2025-12-01,GAP
300172,,2025-12-02,GAP
300172,,2025-12-03,GAP
300172,,2025-12-04,GAP
300172,,2025-12-05,GAP
300172,,2025-12-08,GAP
300172,,2025-12-09,GAP
300172,,2025-12-10,GAP
300172,,2025-12-11,GAP
300172,,2025-12-12,GAP
300172,,2025-12-15,GAP
300172,,2025-12-16,GAP
300172,,2025-12-17,GAP
300172,,2025-12-18,GAP
300172,,2025-12-19,GAP
300172,,2025-12-22,GAP
300173,,2025-11-28,GAP
300173,,2025-12-01,GAP
300173,,2025-12-02,GAP
300173,,2025-12-03,GAP
300173,,2025-12-04,GAP
300173,,2025-12-05,GAP
300173,,2025-12-08,GAP
300173,,2025-12-09,GAP
300173,,2025-12-10,GAP
300173,,2025-12-11,GAP
300173,,2025-12-12,GAP
300173,,2025-12-15,GAP
300173,,2025-12-16,GAP
300173,,2025-12-17,GAP
300173,,2025-12-18,GAP
300173,,2025-12-19,GAP
300173,,2025-12-22,GAP
300174,,2025-11-28,GAP
300174,,2025-12-01,GAP
300174,,2025-12-02,GAP
300174,,2025-12-03,GAP
300174,,2025-12-04,GAP
300174,,2025-12-05,GAP
300174,,2025-12-08,GAP
300174,,2025-12-09,GAP
300174,,2025-12-10,GAP
300174,,2025-12-11,GAP
300174,,2025-12-12,GAP
300174,,2025-12-15,GAP
300174,,2025-12-16,GAP
300174,,2025-12-17,GAP
300174,,2025-12-18,GAP
300174,,2025-12-19,GAP
300174,,2025-12-22,GAP
300175,,2025-11-28,GAP
300175,,2025-12-01,GAP
300175,,2025-12-02,GAP
300175,,2025-12-03,GAP
300175,,2025-12-04,GAP
300175,,2025-12-05,GAP
300175,,2025-12-08,GAP
300175,,2025-12-09,GAP
300175,,2025-12-10,GAP
300175,,2025-12-11,GAP
300175,,2025-12-12,GAP
300175,,2025-12-15,GAP
300175,,2025-12-16,GAP
300175,,2025-12-17,GAP
300175,,2025-12-18,GAP
300175,,2025-12-19,GAP
300175,,2025-12-22,GAP
300176,,2025-11-28,GAP
300176,,2025-12-01,GAP
300176,,2025-12-02,GAP
300176,,2025-12-03,GAP
300176,,2025-12-04,GAP
300176,,2025-12-05,GAP
300176,,2025-12-08,GAP
300176,,2025-12-09,GAP
300176,,2025-12-10,GAP
300176,,2025-12-11,GAP
300176,,2025-12-12,GAP
300176,,2025-12-15,GAP
300176,,2025-12-16,GAP
300176,,2025-12-17,GAP
300176,,2025-12-18,GAP
300176,,2025-12-19,GAP
300176,,2025-12-22,GAP
300177,,2025-11-28,GAP
300177,,2025-12-01,GAP
300177,,2025-12-02,GAP
300177,,2025-12-03,GAP
300177,,2025-12-04,GAP
300177,,2025-12-05,GAP
300177,,2025-12-08,GAP
300177,,2025-12-09,GAP
300177,,2025-12-10,GAP
300177,,2025-12-11,GAP
300177,,2025-12-12,GAP
300177,,2025-12-15,GAP
300177,,2025-12-16,GAP
300177,,2025-12-17,GAP
300177,,2025-12-18,GAP
300177,,2025-12-19,GAP
300177,,2025-12-22,GAP
300179,,2025-11-28,GAP
300179,,2025-12-01,GAP
300179,,2025-12-02,GAP
300179,,2025-12-03,GAP
300179,,2025-12-04,GAP
300179,,2025-12-05,GAP
300179,,2025-12-08,GAP
300179,,2025-12-09,GAP
300179,,2025-12-10,GAP
300179,,2025-12-11,GAP
300179,,2025-12-12,GAP
300179,,2025-12-15,GAP
300179,,2025-12-16,GAP
300179,,2025-12-17,GAP
300179,,2025-12-18,GAP
300179,,2025-12-19,GAP
300179,,2025-12-22,GAP
300180,,2025-11-28,GAP
300180,,2025-12-01,GAP
300180,,2025-12-02,GAP
300180,,2025-12-03,GAP
300180,,2025-12-04,GAP
300180,,2025-12-05,GAP
300180,,2025-12-08,GAP
300180,,2025-12-09,GAP
300180,,2025-12-10,GAP
300180,,2025-12-11,GAP
300180,,2025-12-12,GAP
300180,,2025-12-15,GAP
300180,,2025-12-16,GAP
300180,,2025-12-17,GAP
300180,,2025-12-18,GAP
300180,,2025-12-19,GAP
300180,,2025-12-22,GAP
300181,,2025-11-28,GAP
300181,,2025-12-01,GAP
300181,,2025-12-02,GAP
300181,,2025-12-03,GAP
300181,,2025-12-04,GAP
300181,,2025-12-05,GAP
300181,,2025-12-08,GAP
300181,,2025-12-09,GAP
300181,,2025-12-10,GAP
300181,,2025-12-11,GAP
300181,,2025-12-12,GAP
300181,,2025-12-15,GAP
300181,,2025-12-16,GAP
300181,,2025-12-17,GAP
300181,,2025-12-18,GAP
300181,,2025-12-19,GAP
300181,,2025-12-22,GAP
300182,,2025-11-28,GAP
300182,,2025-12-01,GAP
300182,,2025-12-02,GAP
300182,,2025-12-03,GAP
300182,,2025-12-04,GAP
300182,,2025-12-05,GAP
300182,,2025-12-08,GAP
300182,,2025-12-09,GAP
300182,,2025-12-10,GAP
300182,,2025-12-11,GAP
300182,,2025-12-12,GAP
300182,,2025-12-15,GAP
300182,,2025-12-16,GAP
300182,,2025-12-17,GAP
300182,,2025-12-18,GAP
300182,,2025-12-19,GAP
300182,,2025-12-22,GAP
300183,,2025-11-28,GAP
300183,,2025-12-01,GAP
300183,,2025-12-02,GAP
300183,,2025-12-03,GAP
300183,,2025-12-04,GAP
300183,,2025-12-05,GAP
300183,,2025-12-08,GAP
300183,,2025-12-09,GAP
300183,,2025-12-10,GAP
300183,,2025-12-11,GAP
300183,,2025-12-12,GAP
300183,,2025-12-15,GAP
300183,,2025-12-16,GAP
300183,,2025-12-17,GAP
300183,,2025-12-18,GAP
300183,,2025-12-19,GAP
300183,,2025-12-22,GAP
300184,,2025-11-28,GAP
300184,,2025-12-01,GAP
300184,,2025-12-02,GAP
300184,,2025-12-03,GAP
300184,,2025-12-04,GAP
300184,,2025-12-05,GAP
300184,,2025-12-08,GAP
300184,,2025-12-09,GAP
300184,,2025-12-10,GAP
300184,,2025-12-11,GAP
300184,,2025-12-12,GAP
300184,,2025-12-15,GAP
300184,,2025-12-16,GAP
300184,,2025-12-17,GAP
300184,,2025-12-18,GAP
300184,,2025-12-19,GAP
300184,,2025-12-22,GAP
300185,,2025-11-28,GAP
300185,,2025-12-01,GAP
300185,,2025-12-02,GAP
300185,,2025-12-03,GAP
300185,,2025-12-04,GAP
300185,,2025-12-05,GAP
300185,,2025-12-08,GAP
300185,,2025-12-09,GAP
300185,,2025-12-10,GAP
300185,,2025-12-11,GAP
300185,,2025-12-12,GAP
300185,,2025-12-15,GAP
300185,,2025-12-16,GAP
300185,,2025-12-17,GAP
300185,,2025-12-18,GAP
300185,,2025-12-19,GAP
300185,,2025-12-22,GAP
300187,,2025-11-28,GAP
300187,,2025-12-01,GAP
300187,,2025-12-02,GAP
300187,,2025-12-03,GAP
300187,,2025-12-04,GAP
300187,,2025-12-05,GAP
300187,,2025-12-08,GAP
300187,,2025-12-09,GAP
300187,,2025-12-10,GAP
300187,,2025-12-11,GAP
300187,,2025-12-12,GAP
300187,,2025-12-15,GAP
300187,,2025-12-16,GAP
300187,,2025-12-17,GAP
300187,,2025-12-18,GAP
300187,,2025-12-19,GAP
300187,,2025-12-22,GAP
300188,,2025-11-28,GAP
300188,,2025-12-01,GAP
300188,,2025-12-02,GAP
300188,,2025-12-03,GAP
300188,,2025-12-04,GAP
300188,,2025-12-05,GAP
300188,,2025-12-08,GAP
300188,,2025-12-09,GAP
300188,,2025-12-10,GAP
300188,,2025-12-11,GAP
300188,,2025-12-12,GAP
300188,,2025-12-15,GAP
300188,,2025-12-16,GAP
300188,,2025-12-17,GAP
300188,,2025-12-18,GAP
300188,,2025-12-19,GAP
300188,,2025-12-22,GAP
300189,,2025-11-28,GAP
300189,,2025-12-01,GAP
300189,,2025-12-02,GAP
300189,,2025-12-03,GAP
300189,,2025-12-04,GAP
300189,,2025-12-05,GAP
300189,,2025-12-08,GAP
300189,,2025-12-09,GAP
300189,,2025-12-10,GAP
300189,,2025-12-11,GAP
300189,,2025-12-12,GAP
300189,,2025-12-15,GAP
300189,,2025-12-16,GAP
300189,,2025-12-17,GAP
300189,,2025-12-18,GAP
300189,,2025-12-19,GAP
300189,,2025-12-22,GAP
300190,,2025-11-28,GAP
300190,,2025-12-01,GAP
300190,,2025-12-02,GAP
300190,,2025-12-03,GAP
300190,,2025-12-04,GAP
300190,,2025-12-05,GAP
300190,,2025-12-08,GAP
300190,,2025-12-09,GAP
300190,,2025-12-10,GAP
300190,,2025-12-11,GAP
300190,,2025-12-12,GAP
300190,,2025-12-15,GAP
300190,,2025-12-16,GAP
300190,,2025-12-17,GAP
300190,,2025-12-18,GAP
300190,,2025-12-19,GAP
300190,,2025-12-22,GAP
300191,,2025-11-28,GAP
300191,,2025-12-01,GAP
300191,,2025-12-02,GAP
300191,,2025-12-03,GAP
300191,,2025-12-04,GAP
300191,,2025-12-05,GAP
300191,,2025-12-08,GAP
300191,,2025-12-09,GAP
300191,,2025-12-10,GAP
300191,,2025-12-11,GAP
300191,,2025-12-12,GAP
300191,,2025-12-15,GAP
300191,,2025-12-16,GAP
300191,,2025-12-17,GAP
300191,,2025-12-18,GAP
300191,,2025-12-19,GAP
300191,,2025-12-22,GAP
300192,,2025-11-28,GAP
300192,,2025-12-01,GAP
300192,,2025-12-02,GAP
300192,,2025-12-03,GAP
300192,,2025-12-04,GAP
300192,,2025-12-05,GAP
300192,,2025-12-08,GAP
300192,,2025-12-09,GAP
300192,,2025-12-10,GAP
300192,,2025-12-11,GAP
300192,,2025-12-12,GAP
300192,,2025-12-15,GAP
300192,,2025-12-16,GAP
300192,,2025-12-17,GAP
300192,,2025-12-18,GAP
300192,,2025-12-19,GAP
300192,,2025-12-22,GAP
300193,,2025-11-28,GAP
300193,,2025-12-01,GAP
300193,,2025-12-02,GAP
300193,,2025-12-03,GAP
300193,,2025-12-04,GAP
300193,,2025-12-05,GAP
300193,,2025-12-08,GAP
300193,,2025-12-09,GAP
300193,,2025-12-10,GAP
300193,,2025-12-11,GAP
300193,,2025-12-12,GAP
300193,,2025-12-15,GAP
300193,,2025-12-16,GAP
300193,,2025-12-17,GAP
300193,,2025-12-18,GAP
300193,,2025-12-19,GAP
300193,,2025-12-22,GAP
300194,,2025-11-28,GAP
300194,,2025-12-01,GAP
300194,,2025-12-02,GAP
300194,,2025-12-03,GAP
300194,,2025-12-04,GAP
300194,,2025-12-05,GAP
300194,,2025-12-08,GAP
300194,,2025-12-09,GAP
300194,,2025-12-10,GAP
300194,,2025-12-11,GAP
300194,,2025-12-12,GAP
300194,,2025-12-15,GAP
300194,,2025-12-16,GAP
300194,,2025-12-17,GAP
300194,,2025-12-18,GAP
300194,,2025-12-19,GAP
300194,,2025-12-22,GAP
300195,,2025-11-28,GAP
300195,,2025-12-01,GAP
300195,,2025-12-02,GAP
300195,,2025-12-03,GAP
300195,,2025-12-04,GAP
300195,,2025-12-05,GAP
300195,,2025-12-08,GAP
300195,,2025-12-09,GAP
300195,,2025-12-10,GAP
300195,,2025-12-11,GAP
300195,,2025-12-12,GAP
300195,,2025-12-15,GAP
300195,,2025-12-16,GAP
300195,,2025-12-17,GAP
300195,,2025-12-18,GAP
300195,,2025-12-19,GAP
300195,,2025-12-22,GAP
300196,,2025-11-28,GAP
300196,,2025-12-01,GAP
300196,,2025-12-02,GAP
300196,,2025-12-03,GAP
300196,,2025-12-04,GAP
300196,,2025-12-05,GAP
300196,,2025-12-08,GAP
300196,,2025-12-09,GAP
300196,,2025-12-10,GAP
300196,,2025-12-11,GAP
300196,,2025-12-12,GAP
300196,,2025-12-15,GAP
300196,,2025-12-16,GAP
300196,,2025-12-17,GAP
300196,,2025-12-18,GAP
300196,,2025-12-19,GAP
300196,,2025-12-22,GAP
300197,,2025-11-28,GAP
300197,,2025-12-01,GAP
300197,,2025-12-02,GAP
300197,,2025-12-03,GAP
300197,,2025-12-04,GAP
300197,,2025-12-05,GAP
300197,,2025-12-08,GAP
300197,,2025-12-09,GAP
300197,,2025-12-10,GAP
300197,,2025-12-11,GAP
300197,,2025-12-12,GAP
300197,,2025-12-15,GAP
300197,,2025-12-16,GAP
300197,,2025-12-17,GAP
300197,,2025-12-18,GAP
300197,,2025-12-19,GAP
300197,,2025-12-22,GAP
300198,,2025-11-28,GAP
300198,,2025-12-01,GAP
300198,,2025-12-02,GAP
300198,,2025-12-03,GAP
300198,,2025-12-04,GAP
300198,,2025-12-05,GAP
300198,,2025-12-08,GAP
300198,,2025-12-09,GAP
300198,,2025-12-10,GAP
300198,,2025-12-11,GAP
300198,,2025-12-12,GAP
300198,,2025-12-15,GAP
300198,,2025-12-16,GAP
300198,,2025-12-17,GAP
300198,,2025-12-18,GAP
300198,,2025-12-19,GAP
300198,,2025-12-22,GAP
300199,,2025-11-28,GAP
300199,,2025-12-01,GAP
300199,,2025-12-02,GAP
300199,,2025-12-03,GAP
300199,,2025-12-04,GAP
300199,,2025-12-05,GAP
300199,,2025-12-08,GAP
300199,,2025-12-09,GAP
300199,,2025-12-10,GAP
300199,,2025-12-11,GAP
300199,,2025-12-12,GAP
300199,,2025-12-15,GAP
300199,,2025-12-16,GAP
300199,,2025-12-17,GAP
300199,,2025-12-18,GAP
300199,,2025-12-19,GAP
300199,,2025-12-22,GAP
300200,,2025-11-28,GAP
300200,,2025-12-01,GAP
300200,,2025-12-02,GAP
300200,,2025-12-03,GAP
300200,,2025-12-04,GAP
300200,,2025-12-05,GAP
300200,,2025-12-08,GAP
300200,,2025-12-09,GAP
300200,,2025-12-10,GAP
300200,,2025-12-11,GAP
300200,,2025-12-12,GAP
300200,,2025-12-15,GAP
300200,,2025-12-16,GAP
300200,,2025-12-17,GAP
300200,,2025-12-18,GAP
300200,,2025-12-19,GAP
300200,,2025-12-22,GAP
300201,,2025-11-28,GAP
300201,,2025-12-01,GAP
300201,,2025-12-02,GAP
300201,,2025-12-03,GAP
300201,,2025-12-04,GAP
300201,,2025-12-05,GAP
300201,,2025-12-08,GAP
300201,,2025-12-09,GAP
300201,,2025-12-10,GAP
300201,,2025-12-11,GAP
300201,,2025-12-12,GAP
300201,,2025-12-15,GAP
300201,,2025-12-16,GAP
300201,,2025-12-17,GAP
300201,,2025-12-18,GAP
300201,,2025-12-19,GAP
300201,,2025-12-22,GAP
300203,,2025-11-28,GAP
300203,,2025-12-01,GAP
300203,,2025-12-02,GAP
300203,,2025-12-03,GAP
300203,,2025-12-04,GAP
300203,,2025-12-05,GAP
300203,,2025-12-08,GAP
300203,,2025-12-09,GAP
300203,,2025-12-10,GAP
300203,,2025-12-11,GAP
300203,,2025-12-12,GAP
300203,,2025-12-15,GAP
300203,,2025-12-16,GAP
300203,,2025-12-17,GAP
300203,,2025-12-18,GAP
300203,,2025-12-19,GAP
300203,,2025-12-22,GAP
300204,,2025-11-28,GAP
300204,,2025-12-01,GAP
300204,,2025-12-02,GAP
300204,,2025-12-03,GAP
300204,,2025-12-04,GAP
300204,,2025-12-05,GAP
300204,,2025-12-08,GAP
300204,,2025-12-09,GAP
300204,,2025-12-10,GAP
300204,,2025-12-11,GAP
300204,,2025-12-12,GAP
300204,,2025-12-15,GAP
300204,,2025-12-16,GAP
300204,,2025-12-17,GAP
300204,,2025-12-18,GAP
300204,,2025-12-19,GAP
300204,,2025-12-22,GAP
300205,,2025-11-28,GAP
300205,,2025-12-01,GAP
300205,,2025-12-02,GAP
300205,,2025-12-03,GAP
300205,,2025-12-04,GAP
300205,,2025-12-05,GAP
300205,,2025-12-08,GAP
300205,,2025-12-09,GAP
300205,,2025-12-10,GAP
300205,,2025-12-11,GAP
300205,,2025-12-12,GAP
300205,,2025-12-15,GAP
300205,,2025-12-16,GAP
300205,,2025-12-17,GAP
300205,,2025-12-18,GAP
300205,,2025-12-19,GAP
300205,,2025-12-22,GAP
300206,,2025-11-28,GAP
300206,,2025-12-01,GAP
300206,,2025-12-02,GAP
300206,,2025-12-03,GAP
300206,,2025-12-04,GAP
300206,,2025-12-05,GAP
300206,,2025-12-08,GAP
300206,,2025-12-09,GAP
300206,,2025-12-10,GAP
300206,,2025-12-11,GAP
300206,,2025-12-12,GAP
300206,,2025-12-15,GAP
300206,,2025-12-16,GAP
300206,,2025-12-17,GAP
300206,,2025-12-18,GAP
300206,,2025-12-19,GAP
300206,,2025-12-22,GAP
300207,,2025-11-28,GAP
300207,,2025-12-01,GAP
300207,,2025-12-02,GAP
300207,,2025-12-03,GAP
300207,,2025-12-04,GAP
300207,,2025-12-05,GAP
300207,,2025-12-08,GAP
300207,,2025-12-09,GAP
300207,,2025-12-10,GAP
