trade_date,tracked_mainline_count,danger_ratio,tc_ratio,diffusion_warning_ratio,low_diffusion_background_ratio,market_regime,p12c_noise_flag,p12c_tc_sparse_flag,p12c_meta_comment
2025-03-13,150,90.67,0.00,90.67,9.33,RANGE_CHOP_HIGH,YES,YES,danger_ratio=90.7% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-14,159,57.23,0.00,57.23,42.77,RANGE_CHOP_MID,YES,YES,danger_ratio=57.2% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-17,154,83.12,0.00,83.12,16.88,RANGE_CHOP_HIGH,YES,YES,danger_ratio=83.1% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-18,155,69.03,0.00,69.03,30.97,RANGE_CHOP_MID,YES,YES,danger_ratio=69.0% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-19,155,90.97,0.00,90.97,9.03,RANGE_CHOP_HIGH,YES,YES,danger_ratio=91.0% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-20,154,75.32,0.00,75.32,24.68,RANGE_CHOP_HIGH,YES,YES,danger_ratio=75.3% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-21,159,95.60,0.00,95.60,4.40,DEFENSIVE_SHIFT,YES,YES,danger_ratio=95.6% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-24,152,83.55,0.00,83.55,16.45,RANGE_CHOP_HIGH,YES,YES,danger_ratio=83.5% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-25,154,72.08,0.00,72.08,27.92,RANGE_CHOP_HIGH,YES,YES,danger_ratio=72.1% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-26,149,66.44,0.00,66.44,33.56,RANGE_CHOP_MID,YES,YES,danger_ratio=66.4% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-27,148,89.19,0.00,89.19,10.81,RANGE_CHOP_HIGH,YES,YES,danger_ratio=89.2% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-28,141,87.23,0.00,87.23,12.77,RANGE_CHOP_HIGH,YES,YES,danger_ratio=87.2% > 50.0%; tc_ratio=0.00% < 1.0%
2025-03-31,143,84.62,0.00,84.62,15.38,RANGE_CHOP_HIGH,YES,YES,danger_ratio=84.6% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-01,145,68.97,0.00,68.97,31.03,RANGE_CHOP_MID,YES,YES,danger_ratio=69.0% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-02,146,84.25,0.00,84.25,15.75,RANGE_CHOP_HIGH,YES,YES,danger_ratio=84.2% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-03,144,88.19,0.00,88.19,11.81,RANGE_CHOP_HIGH,YES,YES,danger_ratio=88.2% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-07,146,93.84,0.00,93.84,6.16,RANGE_CHOP_HIGH,YES,YES,danger_ratio=93.8% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-08,144,59.03,0.00,59.03,40.97,RANGE_CHOP_MID,YES,YES,danger_ratio=59.0% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-09,149,65.10,0.00,65.10,34.90,RANGE_CHOP_MID,YES,YES,danger_ratio=65.1% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-10,149,69.80,0.00,69.80,30.20,RANGE_CHOP_MID,YES,YES,danger_ratio=69.8% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-11,150,87.33,0.00,87.33,12.67,RANGE_CHOP_HIGH,YES,YES,danger_ratio=87.3% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-14,148,52.70,0.00,52.70,47.30,RANGE_CHOP_MID,YES,YES,danger_ratio=52.7% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-15,150,90.67,0.00,90.67,9.33,RANGE_CHOP_HIGH,YES,YES,danger_ratio=90.7% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-16,156,92.31,0.00,92.31,7.69,RANGE_CHOP_HIGH,YES,YES,danger_ratio=92.3% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-17,153,64.05,0.00,64.05,35.95,RANGE_CHOP_MID,YES,YES,danger_ratio=64.0% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-18,155,85.81,0.00,85.81,14.19,RANGE_CHOP_HIGH,YES,YES,danger_ratio=85.8% > 50.0%; tc_ratio=0.00% < 1.0%
2025-04-21,149,61.07,0.00,61.07,38.93,RANGE_CHOP_MID,YES,YES,danger_ratio=61.1% > 50.0%; tc_ratio=0.00% < 1.0%
