asof_date,src,symbol,v8_local_industry_id,v8_local_industry_name,v7_sw_l1_code,v7_sw_l1_name,mapping_type,manual_review_flag,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-03-30,SW2021,002297,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2021,002298,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,002299,850173.SI,850173.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.063492,1.0,0.063492,high_v8_coverage_single_parent
2026-03-30,SW2021,002300,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,002302,857112.SI,857112.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2021,002303,851425.SI,851425.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.110465,1.0,0.110465,high_v8_coverage_single_parent
2026-03-30,SW2021,002304,851251.SI,851251.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.155039,1.0,0.155039,high_v8_coverage_single_parent
2026-03-30,SW2021,002305,851812.SI,851812.SI,801180.SI,房地产,ONE_TO_ONE,0,0.084034,1.0,0.084034,high_v8_coverage_single_parent
2026-03-30,SW2021,002307,857236.SI,857236.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.136364,1.0,0.136364,high_v8_coverage_single_parent
2026-03-30,SW2021,002309,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,002310,857251.SI,857251.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.119318,1.0,0.119318,high_v8_coverage_single_parent
2026-03-30,SW2021,002312,850332.SI,850332.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.01978,1.0,0.01978,high_v8_coverage_single_parent
2026-03-30,SW2021,002313,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2021,002314,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2021,002315,852062.SI,852062.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2021,002317,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,002319,850335.SI,850335.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.035165,1.0,0.035165,high_v8_coverage_single_parent
2026-03-30,SW2021,002320,851761.SI,851761.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.125,1.0,0.125,high_v8_coverage_single_parent
2026-03-30,SW2021,002322,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,002323,857244.SI,857244.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.107955,1.0,0.107955,high_v8_coverage_single_parent
2026-03-30,SW2021,002324,850353.SI,850353.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.03956,1.0,0.03956,high_v8_coverage_single_parent
2026-03-30,SW2021,002326,850382.SI,850382.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2021,002327,851326.SI,851326.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.05042,1.0,0.05042,high_v8_coverage_single_parent
2026-03-30,SW2021,002328,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2021,002329,851243.SI,851243.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.139535,1.0,0.139535,high_v8_coverage_single_parent
2026-03-30,SW2021,002330,851241.SI,851241.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2021,002331,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002332,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,002333,850614.SI,850614.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.21519,1.0,0.21519,high_v8_coverage_single_parent
2026-03-30,SW2021,002334,850782.SI,850782.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.044262,1.0,0.044262,high_v8_coverage_single_parent
2026-03-30,SW2021,002335,857336.SI,857336.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2021,002337,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2021,002338,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002339,857321.SI,857321.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,002340,857372.SI,857372.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2021,002342,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,002343,857661.SI,857661.SI,801760.SI,传媒,ONE_TO_ONE,0,0.096154,1.0,0.096154,high_v8_coverage_single_parent
2026-03-30,SW2021,002344,852034.SI,852034.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.121739,1.0,0.121739,high_v8_coverage_single_parent
2026-03-30,SW2021,002345,851331.SI,851331.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.109244,1.0,0.109244,high_v8_coverage_single_parent
2026-03-30,SW2021,002346,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,002347,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,002348,851452.SI,851452.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.098837,1.0,0.098837,high_v8_coverage_single_parent
2026-03-30,SW2021,002349,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,002350,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,002351,850853.SI,850853.SI,801080.SI,电子,ONE_TO_ONE,0,0.019646,1.0,0.019646,high_v8_coverage_single_parent
2026-03-30,SW2021,002352,851784.SI,851784.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.034722,1.0,0.034722,high_v8_coverage_single_parent
2026-03-30,SW2021,002353,850725.SI,850725.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.088525,1.0,0.088525,high_v8_coverage_single_parent
2026-03-30,SW2021,002354,857651.SI,857651.SI,801760.SI,传媒,ONE_TO_ONE,0,0.153846,1.0,0.153846,high_v8_coverage_single_parent
2026-03-30,SW2021,002355,850924.SI,850924.SI,801880.SI,汽车,ONE_TO_ONE,0,0.064815,1.0,0.064815,high_v8_coverage_single_parent
2026-03-30,SW2021,002356,852033.SI,852033.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.130435,1.0,0.130435,high_v8_coverage_single_parent
2026-03-30,SW2021,002357,851721.SI,851721.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.041667,1.0,0.041667,high_v8_coverage_single_parent
2026-03-30,SW2021,002358,857381.SI,857381.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,002360,850337.SI,850337.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.028571,1.0,0.028571,high_v8_coverage_single_parent
2026-03-30,SW2021,002361,850354.SI,850354.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2021,002362,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,002363,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002364,857336.SI,857336.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2021,002365,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,002366,857336.SI,857336.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2021,002367,850728.SI,850728.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.022951,1.0,0.022951,high_v8_coverage_single_parent
2026-03-30,SW2021,002368,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002369,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,002370,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,002371,850818.SI,850818.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2021,002372,850616.SI,850616.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2021,002373,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002374,851423.SI,851423.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.040698,1.0,0.040698,high_v8_coverage_single_parent
2026-03-30,SW2021,002375,857221.SI,857221.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.130682,1.0,0.130682,high_v8_coverage_single_parent
2026-03-30,SW2021,002376,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2021,002377,859633.SI,859633.SI,801960.SI,石油石化,ONE_TO_ONE,0,0.27451,1.0,0.27451,high_v8_coverage_single_parent
2026-03-30,SW2021,002379,850551.SI,850551.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.196203,1.0,0.196203,high_v8_coverage_single_parent
2026-03-30,SW2021,002380,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002381,850362.SI,850362.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.01978,1.0,0.01978,high_v8_coverage_single_parent
2026-03-30,SW2021,002382,851533.SI,851533.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.098672,1.0,0.098672,high_v8_coverage_single_parent
2026-03-30,SW2021,002383,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002384,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,002385,850142.SI,850142.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.079365,1.0,0.079365,high_v8_coverage_single_parent
2026-03-30,SW2021,002386,850322.SI,850322.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2021,002387,850831.SI,850831.SI,801080.SI,电子,ONE_TO_ONE,0,0.072692,1.0,0.072692,high_v8_coverage_single_parent
2026-03-30,SW2021,002388,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2021,002389,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2021,002390,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,002391,850333.SI,850333.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.065934,1.0,0.065934,high_v8_coverage_single_parent
2026-03-30,SW2021,002392,850615.SI,850615.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.075949,1.0,0.075949,high_v8_coverage_single_parent
2026-03-30,SW2021,002393,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,002394,851312.SI,851312.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.067227,1.0,0.067227,high_v8_coverage_single_parent
2026-03-30,SW2021,002395,850354.SI,850354.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2021,002396,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2021,002397,851326.SI,851326.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.05042,1.0,0.05042,high_v8_coverage_single_parent
2026-03-30,SW2021,002398,850614.SI,850614.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.21519,1.0,0.21519,high_v8_coverage_single_parent
2026-03-30,SW2021,002399,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,002400,857651.SI,857651.SI,801760.SI,传媒,ONE_TO_ONE,0,0.153846,1.0,0.153846,high_v8_coverage_single_parent
2026-03-30,SW2021,002401,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002402,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,002403,851131.SI,851131.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.083333,1.0,0.083333,high_v8_coverage_single_parent
2026-03-30,SW2021,002404,851329.SI,851329.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.319328,1.0,0.319328,high_v8_coverage_single_parent
2026-03-30,SW2021,002405,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,002406,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002407,850382.SI,850382.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2021,002408,859633.SI,859633.SI,801960.SI,石油石化,ONE_TO_ONE,0,0.27451,1.0,0.27451,high_v8_coverage_single_parent
2026-03-30,SW2021,002409,850813.SI,850813.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2021,002410,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,002412,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,002413,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002414,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002415,850702.SI,850702.SI,801750.SI,计算机,ONE_TO_ONE,0,0.063325,1.0,0.063325,high_v8_coverage_single_parent
2026-03-30,SW2021,002416,852041.SI,852041.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2021,002418,851161.SI,851161.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002419,852031.SI,852031.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.191304,1.0,0.191304,high_v8_coverage_single_parent
2026-03-30,SW2021,002420,851161.SI,851161.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002421,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002422,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,002423,851922.SI,851922.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.094737,1.0,0.094737,high_v8_coverage_single_parent
2026-03-30,SW2021,002424,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,002425,857641.SI,857641.SI,801760.SI,传媒,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2021,002426,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,002427,850341.SI,850341.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2021,002428,850544.SI,850544.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2021,002430,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,002431,857251.SI,857251.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.119318,1.0,0.119318,high_v8_coverage_single_parent
2026-03-30,SW2021,002432,851534.SI,851534.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.074004,1.0,0.074004,high_v8_coverage_single_parent
2026-03-30,SW2021,002434,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002436,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,002437,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,002438,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,002439,851042.SI,851042.SI,801750.SI,计算机,ONE_TO_ONE,0,0.092348,1.0,0.092348,high_v8_coverage_single_parent
2026-03-30,SW2021,002440,850338.SI,850338.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.028571,1.0,0.028571,high_v8_coverage_single_parent
2026-03-30,SW2021,002441,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,002442,850363.SI,850363.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.013187,1.0,0.013187,high_v8_coverage_single_parent
2026-03-30,SW2021,002444,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,002445,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,002446,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002448,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002449,850832.SI,850832.SI,801080.SI,电子,ONE_TO_ONE,0,0.058939,1.0,0.058939,high_v8_coverage_single_parent
2026-03-30,SW2021,002451,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,002452,857381.SI,857381.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,002453,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,002454,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2021,002455,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,002456,850833.SI,850833.SI,801080.SI,电子,ONE_TO_ONE,0,0.049116,1.0,0.049116,high_v8_coverage_single_parent
2026-03-30,SW2021,002457,850616.SI,850616.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2021,002458,850173.SI,850173.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.063492,1.0,0.063492,high_v8_coverage_single_parent
2026-03-30,SW2021,002459,857352.SI,857352.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.050239,1.0,0.050239,high_v8_coverage_single_parent
2026-03-30,SW2021,002461,851232.SI,851232.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2021,002462,851542.SI,851542.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.045541,1.0,0.045541,high_v8_coverage_single_parent
2026-03-30,SW2021,002463,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,002465,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,002467,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2021,002468,851784.SI,851784.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.034722,1.0,0.034722,high_v8_coverage_single_parent
2026-03-30,SW2021,002469,857242.SI,857242.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.039773,1.0,0.039773,high_v8_coverage_single_parent
2026-03-30,SW2021,002470,850381.SI,850381.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2021,002471,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,002472,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,002474,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,002475,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,002476,859633.SI,859633.SI,801960.SI,石油石化,ONE_TO_ONE,0,0.27451,1.0,0.27451,high_v8_coverage_single_parent
2026-03-30,SW2021,002479,851614.SI,851614.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.132353,1.0,0.132353,high_v8_coverage_single_parent
2026-03-30,SW2021,002480,851616.SI,851616.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.095588,1.0,0.095588,high_v8_coverage_single_parent
2026-03-30,SW2021,002481,850154.SI,850154.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.079365,1.0,0.079365,high_v8_coverage_single_parent
2026-03-30,SW2021,002482,857221.SI,857221.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.130682,1.0,0.130682,high_v8_coverage_single_parent
2026-03-30,SW2021,002483,850725.SI,850725.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.088525,1.0,0.088525,high_v8_coverage_single_parent
2026-03-30,SW2021,002484,850823.SI,850823.SI,801080.SI,电子,ONE_TO_ONE,0,0.02947,1.0,0.02947,high_v8_coverage_single_parent
2026-03-30,SW2021,002485,851782.SI,851782.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.090278,1.0,0.090278,high_v8_coverage_single_parent
2026-03-30,SW2021,002487,857362.SI,857362.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2021,002488,850924.SI,850924.SI,801880.SI,汽车,ONE_TO_ONE,0,0.064815,1.0,0.064815,high_v8_coverage_single_parent
2026-03-30,SW2021,002489,851437.SI,851437.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.093023,1.0,0.093023,high_v8_coverage_single_parent
2026-03-30,SW2021,002490,850725.SI,850725.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.088525,1.0,0.088525,high_v8_coverage_single_parent
2026-03-30,SW2021,002491,851025.SI,851025.SI,801770.SI,通信,ONE_TO_ONE,0,0.077465,1.0,0.077465,high_v8_coverage_single_parent
2026-03-30,SW2021,002492,851786.SI,851786.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.041667,1.0,0.041667,high_v8_coverage_single_parent
2026-03-30,SW2021,002493,859631.SI,859631.SI,801960.SI,石油石化,ONE_TO_ONE,0,0.196078,1.0,0.196078,high_v8_coverage_single_parent
2026-03-30,SW2021,002494,851329.SI,851329.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.319328,1.0,0.319328,high_v8_coverage_single_parent
2026-03-30,SW2021,002495,851242.SI,851242.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.108527,1.0,0.108527,high_v8_coverage_single_parent
2026-03-30,SW2021,002496,850333.SI,850333.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.065934,1.0,0.065934,high_v8_coverage_single_parent
2026-03-30,SW2021,002497,850337.SI,850337.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.028571,1.0,0.028571,high_v8_coverage_single_parent
2026-03-30,SW2021,002498,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,002500,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
