trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2024-07-09,285,0.1803,0.2898,0.0548,285
2024-07-10,285,0.1695,0.2753,0.0549,285
2024-07-11,285,0.1838,0.2988,0.0549,285
2024-07-12,285,0.1701,0.2816,0.0555,285
2024-07-15,285,0.1626,0.2655,0.0556,285
2024-07-16,285,0.1624,0.2593,0.0537,285
2024-07-17,285,0.1707,0.2683,0.0548,285
2024-07-18,285,0.1698,0.2755,0.0548,285
2024-07-19,285,0.1654,0.2664,0.0545,285
2024-07-22,285,0.163,0.26,0.0543,285
2024-07-23,285,0.1709,0.2764,0.0551,285
2024-07-24,285,0.1669,0.2741,0.0556,285
2024-07-25,285,0.161,0.2605,0.0554,285
2024-07-26,285,0.1654,0.2649,0.0554,285
2024-07-29,285,0.1665,0.2637,0.0556,285
2024-07-30,285,0.1709,0.2703,0.0558,285
2024-07-31,286,0.1971,0.3162,0.0551,286
2024-08-01,286,0.1772,0.2994,0.0552,286
2024-08-02,286,0.1751,0.2925,0.0549,286
2024-08-05,286,0.1873,0.3066,0.0553,286
2024-08-06,286,0.1693,0.2826,0.0559,286
2024-08-07,286,0.1686,0.2723,0.0559,286
2024-08-08,286,0.1799,0.2866,0.0558,286
2024-08-09,286,0.1668,0.2738,0.0558,286
2024-08-12,286,0.1604,0.2618,0.0559,286
2024-08-13,286,0.1618,0.2537,0.056,286
2024-08-14,286,0.1616,0.2521,0.0557,286
2024-08-15,286,0.1786,0.2787,0.0555,286
2024-08-16,286,0.1728,0.2785,0.0554,286
2024-08-19,286,0.1693,0.2695,0.0556,286
2024-08-20,286,0.1712,0.2719,0.0562,286
2024-08-21,286,0.1608,0.2532,0.0553,286
2024-08-22,286,0.1716,0.2656,0.0554,286
2024-08-23,286,0.1657,0.2635,0.0555,286
2024-08-26,286,0.1664,0.261,0.0557,286
2024-08-27,286,0.1646,0.26,0.0556,286
2024-08-28,286,0.1667,0.2626,0.0562,286
2024-08-29,286,0.1749,0.2734,0.0555,286
2024-08-30,286,0.1966,0.3148,0.0551,286
2024-09-02,286,0.1732,0.2925,0.0555,286
2024-09-03,286,0.1618,0.2671,0.0554,286
2024-09-04,286,0.166,0.2651,0.055,286
2024-09-05,286,0.1631,0.2588,0.0551,286
2024-09-06,286,0.1682,0.2698,0.0544,286
2024-09-09,286,0.1642,0.2546,0.0554,286
2024-09-10,286,0.1655,0.2602,0.0551,286
2024-09-11,286,0.1556,0.2425,0.0553,286
2024-09-12,286,0.1628,0.2502,0.0547,286
2024-09-13,286,0.1654,0.2579,0.0543,286
2024-09-18,286,0.1619,0.2567,0.0555,286
2024-09-19,286,0.1813,0.2817,0.0554,286
2024-09-20,286,0.1633,0.2613,0.0546,286
2024-09-23,286,0.1618,0.2536,0.0539,286
2024-09-24,286,0.202,0.3205,0.0539,286
2024-09-25,286,0.205,0.3469,0.0542,286
2024-09-26,286,0.1965,0.3401,0.0537,286
2024-09-27,286,0.2149,0.3711,0.0534,286
2024-09-30,286,0.2434,0.4265,0.0552,286
2024-10-08,286,0.243,0.4336,0.0556,286
2024-10-09,286,0.2161,0.411,0.0511,286
2024-10-10,286,0.2078,0.3854,0.0517,286
2024-10-11,286,0.1971,0.3609,0.0523,286
2024-10-14,286,0.2036,0.3536,0.0517,286
2024-10-15,286,0.2023,0.3518,0.0515,286
2024-10-16,286,0.1933,0.3383,0.0521,286
2024-10-17,286,0.2004,0.343,0.0512,286
2024-10-18,286,0.2199,0.3739,0.0506,286
2024-10-21,286,0.2139,0.3767,0.0512,286
2024-10-22,286,0.209,0.3716,0.0524,286
2024-10-23,286,0.2126,0.3744,0.053,286
2024-10-24,286,0.1974,0.355,0.0529,286
2024-10-25,286,0.2167,0.3773,0.0538,286
2024-10-28,286,0.2199,0.3911,0.0549,286
2024-10-29,286,0.2223,0.3969,0.0541,286
2024-10-30,286,0.2109,0.3784,0.0538,286
2024-10-31,286,0.2216,0.3879,0.0524,286
2024-11-01,286,0.2211,0.3924,0.0535,286
2024-11-04,286,0.2018,0.3614,0.0535,286
2024-11-05,286,0.2264,0.3889,0.0526,286
2024-11-06,286,0.2241,0.3971,0.0525,286
2024-11-07,286,0.2237,0.4057,0.0529,286
2024-11-08,286,0.2239,0.4059,0.0526,286
2024-11-11,286,0.2146,0.3923,0.0526,286
2024-11-12,286,0.2219,0.3995,0.0533,286
2024-11-13,286,0.205,0.3789,0.0534,286
2024-11-14,286,0.2047,0.3707,0.0534,286
2024-11-15,286,0.205,0.3665,0.0528,286
2024-11-18,286,0.2077,0.3712,0.0545,286
2024-11-19,286,0.1991,0.3523,0.0541,286
2024-11-20,286,0.2076,0.3631,0.0542,286
2024-11-21,286,0.2056,0.3625,0.0536,286
2024-11-22,286,0.2157,0.378,0.0543,286
2024-11-25,286,0.2006,0.3579,0.0545,286
2024-11-26,286,0.1999,0.351,0.055,286
2024-11-27,286,0.2051,0.3587,0.0545,286
2024-11-28,286,0.2072,0.3645,0.0547,286
2024-11-29,286,0.2113,0.3742,0.0536,286
2024-12-02,286,0.2163,0.3843,0.0551,286
2024-12-03,286,0.2126,0.3798,0.0554,286
2024-12-04,286,0.2124,0.376,0.0552,286
2024-12-05,286,0.2028,0.361,0.0544,286
2024-12-06,286,0.2161,0.3791,0.0541,286
2024-12-09,286,0.208,0.375,0.0551,286
2024-12-10,286,0.2247,0.3981,0.0543,286
2024-12-11,286,0.2044,0.3777,0.0548,286
2024-12-12,286,0.216,0.3892,0.0551,286
2024-12-13,286,0.2205,0.3928,0.0552,286
2024-12-16,286,0.2042,0.3736,0.0553,286
2024-12-17,286,0.2045,0.3737,0.0553,286
2024-12-18,286,0.1948,0.3472,0.0548,286
2024-12-19,286,0.1985,0.3463,0.0534,286
2024-12-20,286,0.1969,0.3457,0.0532,286
2024-12-23,286,0.2058,0.3664,0.0544,286
2024-12-24,286,0.1907,0.3428,0.0544,286
2024-12-25,285,0.1949,0.3434,0.0545,285
2024-12-26,285,0.1886,0.3269,0.0534,285
2024-12-27,285,0.1995,0.3405,0.0535,285
2024-12-30,285,0.1893,0.3301,0.0542,285
2024-12-31,285,0.1557,0.2421,0.0541,285
