trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2019-05-14,304,0.1761,0.2851,0.0538,304
2019-05-15,304,0.1879,0.3038,0.0539,304
2019-05-16,304,0.1882,0.3102,0.0545,304
2019-05-17,304,0.1916,0.3245,0.0543,304
2019-05-20,304,0.1671,0.2865,0.0537,304
2019-05-21,304,0.1745,0.2859,0.0535,304
2019-05-22,304,0.1727,0.2822,0.053,304
2019-05-23,304,0.1724,0.2831,0.0529,304
2019-05-24,304,0.1611,0.261,0.0533,304
2019-05-27,304,0.1759,0.2812,0.0529,304
2019-05-28,304,0.1821,0.293,0.0533,304
2019-05-29,304,0.1683,0.2793,0.0527,304
2019-05-30,304,0.1765,0.2884,0.0537,304
2019-05-31,304,0.1728,0.2857,0.054,304
2019-06-03,304,0.1796,0.2938,0.0538,304
2019-06-04,304,0.1683,0.2804,0.0532,304
2019-06-05,304,0.167,0.2691,0.0529,304
2019-06-06,304,0.1699,0.2753,0.0535,304
2019-06-10,304,0.16,0.256,0.0525,304
2019-06-11,304,0.1936,0.3081,0.0527,304
2019-06-12,304,0.1756,0.2952,0.0527,304
2019-06-13,304,0.1747,0.2891,0.0534,304
2019-06-14,304,0.1759,0.2905,0.0537,304
2019-06-17,304,0.153,0.2529,0.0536,304
2019-06-18,304,0.1601,0.2516,0.0535,304
2019-06-19,304,0.1871,0.294,0.0525,304
2019-06-20,304,0.1861,0.3118,0.0514,304
2019-06-21,304,0.1894,0.3287,0.0524,304
2019-06-24,304,0.1715,0.3008,0.0522,304
2019-06-25,304,0.1768,0.2969,0.0519,304
2019-06-26,304,0.1624,0.2728,0.053,304
2019-06-27,304,0.1765,0.285,0.0522,304
2019-06-28,304,0.1673,0.2832,0.053,304
2019-07-01,304,0.1914,0.3147,0.0522,304
2019-07-02,304,0.1788,0.3074,0.0532,304
2019-07-03,304,0.1714,0.2931,0.0527,304
2019-07-04,304,0.1686,0.2811,0.0529,304
2019-07-05,304,0.1602,0.2664,0.0529,304
2019-07-08,304,0.1804,0.2965,0.0531,304
2019-07-09,304,0.1504,0.2546,0.0518,304
2019-07-10,304,0.1575,0.251,0.0526,304
2019-07-11,304,0.1604,0.2554,0.0523,304
2019-07-12,304,0.1547,0.249,0.0523,304
2019-07-15,304,0.1712,0.2735,0.052,304
2019-07-16,304,0.1554,0.2556,0.0524,304
2019-07-17,304,0.1626,0.2582,0.052,304
2019-07-18,304,0.1595,0.2573,0.0526,304
2019-07-19,304,0.1538,0.2455,0.0519,304
2019-07-22,304,0.1636,0.2657,0.0526,304
2019-07-23,304,0.1456,0.2347,0.0522,304
2019-07-24,304,0.1651,0.2569,0.0519,304
2019-07-25,304,0.1567,0.2519,0.0511,304
2019-07-26,304,0.1559,0.243,0.0524,304
2019-07-29,304,0.1503,0.2346,0.0519,304
2019-07-30,304,0.1603,0.2481,0.0522,304
2019-07-31,304,0.1542,0.2436,0.0527,304
2019-08-01,304,0.1577,0.2464,0.0526,304
2019-08-02,304,0.1705,0.2698,0.0525,304
2019-08-05,304,0.1578,0.2538,0.0522,304
2019-08-06,304,0.1833,0.2961,0.0525,304
2019-08-07,304,0.1536,0.2518,0.0524,304
2019-08-08,304,0.1569,0.2408,0.0519,304
2019-08-09,304,0.1643,0.2512,0.0521,304
2019-08-12,304,0.1533,0.2398,0.0509,304
2019-08-13,304,0.1554,0.2361,0.0517,304
2019-08-14,304,0.1659,0.2529,0.0511,304
2019-08-15,304,0.1633,0.2565,0.0516,304
2019-08-16,304,0.1686,0.2612,0.0515,304
2019-08-19,304,0.1856,0.2974,0.0509,304
2019-08-20,304,0.1736,0.2928,0.0515,304
2019-08-21,304,0.1687,0.2774,0.0517,304
2019-08-22,304,0.1713,0.2758,0.0519,304
2019-08-23,304,0.1727,0.276,0.0517,304
2019-08-26,304,0.171,0.2728,0.0516,304
2019-08-27,304,0.1849,0.2943,0.0518,304
2019-08-28,304,0.1734,0.2894,0.0523,304
2019-08-29,304,0.1707,0.2801,0.0519,304
2019-08-30,304,0.1806,0.2951,0.0515,304
2019-09-02,304,0.1753,0.2926,0.0516,304
2019-09-03,304,0.1762,0.2917,0.0512,304
2019-09-04,304,0.186,0.3051,0.0517,304
2019-09-05,304,0.2026,0.3392,0.0512,304
2019-09-06,304,0.1752,0.3075,0.0508,304
2019-09-09,304,0.1889,0.3214,0.0509,304
2019-09-10,304,0.1856,0.3213,0.0511,304
2019-09-11,304,0.1838,0.3144,0.0512,304
2019-09-12,304,0.1719,0.2934,0.0514,304
2019-09-16,304,0.1823,0.3042,0.0517,304
2019-09-17,304,0.1806,0.3117,0.0518,304
2019-09-18,304,0.1661,0.2829,0.0514,304
2019-09-19,304,0.172,0.2857,0.0516,304
2019-09-20,304,0.1751,0.2912,0.051,304
2019-09-23,304,0.1689,0.2822,0.0512,304
2019-09-24,304,0.1687,0.2804,0.0503,304
2019-09-25,304,0.1715,0.2874,0.0509,304
2019-09-26,304,0.1757,0.2967,0.0514,304
2019-09-27,304,0.154,0.2571,0.0515,304
2019-09-30,304,0.1503,0.2372,0.0515,304
2019-10-08,304,0.1596,0.2419,0.0517,304
2019-10-09,304,0.1585,0.2451,0.0515,304
2019-10-10,304,0.168,0.2589,0.0512,304
2019-10-11,304,0.1702,0.2706,0.0513,304
2019-10-14,304,0.1781,0.2888,0.0516,304
2019-10-15,304,0.1672,0.2798,0.052,304
2019-10-16,304,0.162,0.2639,0.0516,304
2019-10-17,304,0.1561,0.2487,0.052,304
2019-10-18,304,0.1694,0.2684,0.0523,304
2019-10-21,304,0.1554,0.2555,0.052,304
2019-10-22,304,0.1572,0.2485,0.0516,304
2019-10-23,304,0.1603,0.2515,0.0515,304
2019-10-24,304,0.1585,0.2466,0.0519,304
2019-10-25,304,0.1626,0.2537,0.0512,304
2019-10-28,304,0.1763,0.2831,0.0509,304
2019-10-29,304,0.169,0.2801,0.0499,304
2019-10-30,304,0.1642,0.271,0.0512,304
2019-10-31,304,0.162,0.263,0.0514,304
2019-11-01,304,0.1611,0.2562,0.0515,304
2019-11-04,304,0.1679,0.2604,0.0513,304
2019-11-05,304,0.1672,0.2628,0.0513,304
2019-11-06,304,0.165,0.2634,0.0517,304
2019-11-07,304,0.1564,0.2483,0.0514,304
2019-11-08,304,0.1658,0.2563,0.051,304
2019-11-11,304,0.1643,0.2637,0.0521,304
2019-11-12,304,0.153,0.2444,0.0518,304
2019-11-13,304,0.1563,0.2354,0.0517,304
2019-11-14,304,0.1614,0.2418,0.0511,304
2019-11-15,304,0.1627,0.249,0.0513,304
2019-11-18,304,0.155,0.2371,0.0516,304
2019-11-19,304,0.1684,0.2561,0.0516,304
2019-11-20,304,0.1633,0.256,0.0509,304
2019-11-21,304,0.1566,0.242,0.0516,304
2019-11-22,304,0.1766,0.2661,0.0513,304
2019-11-25,304,0.1634,0.2541,0.0522,304
2019-11-26,304,0.1607,0.2385,0.0525,304
2019-11-27,304,0.1573,0.2365,0.0524,304
2019-11-28,304,0.1534,0.2297,0.0523,304
2019-11-29,304,0.1567,0.2294,0.0515,304
2019-12-02,304,0.1562,0.2287,0.0518,304
2019-12-03,304,0.1591,0.2365,0.052,304
2019-12-04,304,0.1611,0.2398,0.0524,304
2019-12-05,304,0.1663,0.2524,0.0511,304
2019-12-06,304,0.1625,0.2527,0.0513,304
2019-12-09,304,0.1689,0.2581,0.0512,304
2019-12-10,304,0.1649,0.2606,0.0512,304
2019-12-11,304,0.1662,0.2609,0.0512,304
2019-12-12,304,0.1669,0.262,0.0516,304
2019-12-13,304,0.1789,0.2782,0.0508,304
2019-12-16,304,0.1803,0.2935,0.0506,304
2019-12-17,304,0.1911,0.3189,0.0506,304
2019-12-18,304,0.178,0.3057,0.0507,304
2019-12-19,304,0.1749,0.2972,0.0513,304
2019-12-20,304,0.1786,0.2997,0.0512,304
2019-12-23,304,0.173,0.2891,0.0518,304
2019-12-24,304,0.1606,0.2676,0.0519,304
2019-12-25,304,0.1694,0.2741,0.0509,304
2019-12-26,304,0.1728,0.2808,0.0512,304
2019-12-27,304,0.1855,0.3029,0.0515,304
2019-12-30,304,0.1757,0.2964,0.0508,304
2019-12-31,304,0.1502,0.2386,0.0517,304
